exact_toxicity,Formulation,Helper_lipid_ID,Comment,Lipid_name,Experiment_ID,Cargo_type,Model_type,Experiment_weight,split_name_for_normalization,toxicity_class
95.0,Liu_iphos,MDOA,,15A1-P7,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
101.3,Han_a3,DOPE,,B20-2,Han_a3,mRNA,HepG2,1.0,Han_a3,0
98.08743169,zhang,DSPC,,HG-C10,Zhang_Aminoglycoside,siRNA,HeLa,1.0,Zhang_Aminoglycoside,0
95.0,Liu_iphos,MDOA,,22A2-P10,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
101.5436149,ZAL_form,,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",ZA5-Ac18,Miller_Zwitter,siRNA,HeLa,1.0,Miller_Zwitter,0
96.85,Han_a3,DOPE,,C6-2,Han_a3,mRNA,HepG2,1.0,Han_a3,0
102.2988506,Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2770",2A2-5,Lee_unsat,mRNA,IGROV1,1.0,Lee_unsat,0
95.0,Liu_iphos,MDOA,,27A2-P9,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
94.85,Han_a3,DOPE,,B24-4,Han_a3,mRNA,HepG2,1.0,Han_a3,0
98.53,Lxue,DOPE,Tox,2-a2-7b,Xue_CAD_LNP,mRNA,HeLa,1.0,Xue_CAD_LNP,0
111.2188366,xyu,DOPE,,GN-Ac8,Yu_Aminoglycoside,mRNA,IGROV1,1.0,Yu_Aminoglycoside,0
95.0,Liu_iphos,MDOA,,22A2-P5,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
103.0,Han_amidine,DOPE,Computed with aid lipid molwt as 865,17T-O16,Han_amidine,mRNA,HepG2,1.0,Han_amidine,0
97.65,Han_a3,DOPE,,C18-2,Han_a3,mRNA,HepG2,1.0,Han_a3,0
69.60784314,Lin_peptide,DSPC,,aam12-5,Lin_peptide,mRNA,MDA_MB,1.0,Lin_peptide,3
95.0,Liu_iphos,MDOA,,9A1-P11,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
95.0,Liu_iphos,MDOA,,25A4-P7,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
95.0,Liu_iphos,MDOA,,12A1-P12,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
95.0,Liu_iphos,MDOA,,16A1-P14,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
95.0,Liu_iphos,MDOA,,25A3-P9,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
95.0,Liu_iphos,MDOA,,21A2-P10,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
98.88333333333333,Lxue,DOPE,Tox,12-a2-8b,Xue_CAD_LNP,mRNA,HeLa,1.0,Xue_CAD_LNP,0
95.0,Liu_iphos,MDOA,,20A2-P14,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
98.03666666666668,Lxue,DOPE,Tox,6-a2-7,Xue_CAD_LNP,mRNA,HeLa,1.0,Xue_CAD_LNP,0
95.0,Liu_iphos,MDOA,,4A1-P11,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
113.8504155,xyu,DOPE,,HG-Ac12,Yu_Aminoglycoside,mRNA,IGROV1,1.0,Yu_Aminoglycoside,0
95.0,Liu_iphos,MDOA,,26A4-P8,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
95.0,Liu_iphos,MDOA,,11A1-P5,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
85.0,Liu_iphos,MDOA,,1A1-P14,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,1
95.0,Liu_iphos,MDOA,,27A3-P15,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
106.232687,xyu,DOPE,,AM-Ac8,Yu_Aminoglycoside,mRNA,IGROV1,1.0,Yu_Aminoglycoside,0
95.0,Liu_iphos,MDOA,,26A4-P6,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
95.0,Liu_iphos,MDOA,,5A1-P14,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
97.31800766,Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2694",2A9-3T,Lee_unsat,mRNA,IGROV1,1.0,Lee_unsat,0
95.05,Han_a3,DOPE,,B8-2,Han_a3,mRNA,HepG2,1.0,Han_a3,0
95.0,Liu_iphos,MDOA,,5A1-P5,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
83.0,Han_amidine,DOPE,Computed with aid lipid molwt as 865,19T-O14,Han_amidine,mRNA,HepG2,1.0,Han_amidine,1
95.0,Liu_iphos,MDOA,,25A2-P16,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
104.5622688,ZAL_form,,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",ZA1-Ep8,Miller_Zwitter,siRNA,HeLa,1.0,Miller_Zwitter,0
98.30333333333331,Lxue,DOPE,Tox,10-a3-9b2,Xue_CAD_LNP,mRNA,HeLa,1.0,Xue_CAD_LNP,0
95.0,Liu_iphos,MDOA,,23A4-P12,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
95.0,Liu_iphos,MDOA,,20A3-P8,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
92.45,Han_a3,DOPE,,A5-2,Han_a3,mRNA,HepG2,1.0,Han_a3,0
95.0,Liu_iphos,MDOA,,25A4-P9,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
95.0,Liu_iphos,MDOA,,2A1-P6,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
95.0,Liu_iphos,MDOA,,20A2-P9,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
98.19,Lxue,DOPE,Tox,10-a3-7b,Xue_CAD_LNP,mRNA,HeLa,1.0,Xue_CAD_LNP,0
95.0,Liu_iphos,MDOA,,18A1-P7,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
86.7816092,Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2726",4A3-4T,Lee_unsat,mRNA,IGROV1,1.0,Lee_unsat,1
95.0,Liu_iphos,MDOA,,24A4-P15,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
95.0,Liu_iphos,MDOA,,1A1-P13,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
85.0,Liu_iphos,MDOA,,6A1-P10,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,1
95.0,Liu_iphos,MDOA,,27A4-P13,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
95.0,Liu_iphos,MDOA,,26A2-P4,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
95.0,Liu_iphos,MDOA,,9A1-P10,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
95.0,Liu_iphos,MDOA,,23A2-P14,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
96.44,Lxue,DOPE,Tox,11-a2-8,Xue_CAD_LNP,mRNA,HeLa,1.0,Xue_CAD_LNP,0
97.49333333333334,Lxue,DOPE,Tox,6-a2-7b,Xue_CAD_LNP,mRNA,HeLa,1.0,Xue_CAD_LNP,0
89.8467433,Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2780",3A4-Cit,Lee_unsat,mRNA,IGROV1,1.0,Lee_unsat,1
95.0,Liu_iphos,MDOA,,23A4-P16,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
95.0,Liu_iphos,MDOA,,22A2-P15,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
95.0,Liu_iphos,MDOA,,16A1-P11,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
95.0,Liu_iphos,MDOA,,28A2-P12,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
104.45,Lxue,DOPE,Tox,6-a3-6b,Xue_CAD_LNP,mRNA,HeLa,1.0,Xue_CAD_LNP,0
79.23497268,zhang,DSPC,,AM-C10,Zhang_Aminoglycoside,siRNA,HeLa,1.0,Zhang_Aminoglycoside,2
90.85,Han_a3,DOPE,,B26-4,Han_a3,mRNA,HepG2,1.0,Han_a3,0
95.21072797,Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2703",3A4-3C,Lee_unsat,mRNA,IGROV1,1.0,Lee_unsat,0
102.28,Lxue,DOPE,Tox,2-a2-9,Xue_CAD_LNP,mRNA,HeLa,1.0,Xue_CAD_LNP,0
97.42333333333332,Lxue,DOPE,Tox,8-a2-6b,Xue_CAD_LNP,mRNA,HeLa,1.0,Xue_CAD_LNP,0
95.0,Liu_iphos,MDOA,,8A1-P5,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
93.05,Han_a3,DOPE,,C20-2,Han_a3,mRNA,HepG2,1.0,Han_a3,0
95.0,Liu_iphos,MDOA,,12A1-P5,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
95.0,Liu_iphos,MDOA,,24A4-P5,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
101.05,Lxue,DOPE,Tox,9-a2-7b2,Xue_CAD_LNP,mRNA,HeLa,1.0,Xue_CAD_LNP,0
96.57,Lxue,DOPE,Tox,5-a2-8,Xue_CAD_LNP,mRNA,HeLa,1.0,Xue_CAD_LNP,0
93.1372549,Lin_peptide,DSPC,,a12orn-2,Lin_peptide,mRNA,MDA_MB,1.0,Lin_peptide,0
95.0,Liu_iphos,MDOA,,27A3-P8,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
99.71333333333332,Lxue,DOPE,Tox,3-a2-7,Xue_CAD_LNP,mRNA,HeLa,1.0,Xue_CAD_LNP,0
76.47058824,Lin_peptide,DSPC,,e12-4,Lin_peptide,mRNA,MDA_MB,1.0,Lin_peptide,2
99.23371648,Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2739",4A1-SC8/2,Lee_unsat,mRNA,IGROV1,1.0,Lee_unsat,0
97.50957854,Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2757",2A9-2T,Lee_unsat,mRNA,IGROV1,1.0,Lee_unsat,0
95.0,Liu_iphos,MDOA,,27A4-P8,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
119.66759,xyu,DOPE,,HG-EP10-1,Yu_Aminoglycoside,mRNA,IGROV1,1.0,Yu_Aminoglycoside,0
95.0,Liu_iphos,MDOA,,12A1-P4,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
100.77075223333333,Lxue,DOPE,Tox,1-a3-7b2,Xue_CAD_LNP,mRNA,HeLa,1.0,Xue_CAD_LNP,0
96.78333333333336,Lxue,DOPE,Tox,4-a3-9b2,Xue_CAD_LNP,mRNA,HeLa,1.0,Xue_CAD_LNP,0
95.0,Liu_iphos,MDOA,,28A5-P10,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
95.0,Liu_iphos,MDOA,,10A1-P14,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
104.789272,Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2701",2A9-3C,Lee_unsat,mRNA,IGROV1,1.0,Lee_unsat,0
97.25,Han_a3,DOPE,,A12-2,Han_a3,mRNA,HepG2,1.0,Han_a3,0
96.85,Han_a3,DOPE,,C4-2,Han_a3,mRNA,HepG2,1.0,Han_a3,0
95.0,Liu_iphos,MDOA,,28A3-P11,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
93.53666666666668,Lxue,DOPE,Tox,7-a2-8b,Xue_CAD_LNP,mRNA,HeLa,1.0,Xue_CAD_LNP,0
94.89666666666666,Lxue,DOPE,Tox,12-a2-8,Xue_CAD_LNP,mRNA,HeLa,1.0,Xue_CAD_LNP,0
95.0,Liu_iphos,MDOA,,23A3-P8,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
95.0,Liu_iphos,MDOA,,24A2-P12,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
102.16666666666669,Lxue,DOPE,Tox,7-a2-7b2,Xue_CAD_LNP,mRNA,HeLa,1.0,Xue_CAD_LNP,0
103.8224414,ZAL_form,,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",ZA3-Ep12,Miller_Zwitter,siRNA,HeLa,1.0,Miller_Zwitter,0
95.0,Liu_iphos,MDOA,,12A1-P11,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
85.0,Liu_iphos,MDOA,,4A1-P14,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,1
98.24666666666668,Lxue,DOPE,Tox,2-a3-8b,Xue_CAD_LNP,mRNA,HeLa,1.0,Xue_CAD_LNP,0
95.0,Liu_iphos,MDOA,,23A3-P15,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
94.5,Han_amidine,DOPE,Computed with aid lipid molwt as 865,4T-O12,Han_amidine,mRNA,HepG2,1.0,Han_amidine,0
95.63711911,xyu,DOPE,,AM-Ac6,Yu_Aminoglycoside,mRNA,IGROV1,1.0,Yu_Aminoglycoside,0
95.0,Liu_iphos,MDOA,,25A3-P8,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
95.0,Liu_iphos,MDOA,,16A1-P8,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
29.41176471,Lin_peptide,DSPC,,a10-2,Lin_peptide,mRNA,MDA_MB,1.0,Lin_peptide,3
95.0,Liu_iphos,MDOA,,7A1-P4,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
95.0,Liu_iphos,MDOA,,21A2-P4,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
95.0,Liu_iphos,MDOA,,9A1-P12,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
95.0,Liu_iphos,MDOA,,9A1-P9,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
97.62666666666668,Lxue,DOPE,Tox,7-a2-9b,Xue_CAD_LNP,mRNA,HeLa,1.0,Xue_CAD_LNP,0
115.3256705,Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2698",4A3-3T,Lee_unsat,mRNA,IGROV1,1.0,Lee_unsat,0
95.0,Liu_iphos,MDOA,,6A1-P9,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
98.03333333333336,Lxue,DOPE,Tox,12-a2-9b2,Xue_CAD_LNP,mRNA,HeLa,1.0,Xue_CAD_LNP,0
56.8627451,Lin_peptide,DSPC,,aam12-3,Lin_peptide,mRNA,MDA_MB,1.0,Lin_peptide,3
95.0,Liu_iphos,MDOA,,13A1-P13,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
95.0,Liu_iphos,MDOA,,21A3-P6,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
96.30333333333331,Lxue,DOPE,Tox,5-a2-9b2,Xue_CAD_LNP,mRNA,HeLa,1.0,Xue_CAD_LNP,0
95.0,Liu_iphos,MDOA,,1A1-P12,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
95.0,Liu_iphos,MDOA,,2A1-P5,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
95.0,Liu_iphos,MDOA,,28A5-P12,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
95.0,Liu_iphos,MDOA,,26A4-P12,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
95.0,Liu_iphos,MDOA,,12A1-P10,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
101.37,Lxue,DOPE,Tox,11-a2-8b,Xue_CAD_LNP,mRNA,HeLa,1.0,Xue_CAD_LNP,0
85.0,Liu_iphos,MDOA,,19A2-P11,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,1
106.51341,Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2761",4A3-2T,Lee_unsat,mRNA,IGROV1,1.0,Lee_unsat,0
95.0,Liu_iphos,MDOA,,26A3-P7,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
111.3573407,xyu,DOPE,,HG-EP12,Yu_Aminoglycoside,mRNA,IGROV1,1.0,Yu_Aminoglycoside,0
101.79666666666668,Lxue,DOPE,Tox,1-a3-6b,Xue_CAD_LNP,mRNA,HeLa,1.0,Xue_CAD_LNP,0
97.83666666666666,Lxue,DOPE,Tox,2-a3-6b,Xue_CAD_LNP,mRNA,HeLa,1.0,Xue_CAD_LNP,0
95.0,Liu_iphos,MDOA,,27A2-P5,Liu_iphos,mRNA,IGROV1,1.0,Liu_iphos,0
