quantified_toxicity,Formulation,Helper_lipid_ID,Comment,mRNA/Cells,Lipid_name,MolWt,Experiment_ID,Cargo_type,Model_type,Experiment_weight,unnormalized_delivery,toxicity_class,delivery_class,unnormalized_toxicity
0.95,Liu_iphos,MDOA,,5.0,15A1-P5,6.143524471399725,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,15A1-P6,6.173200515812028,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,15A1-P7,6.2020212149166944,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,15A1-P8,6.230034497317393,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,15A1-P9,6.257284372702629,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,15A1-P10,6.283811347778168,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,15A1-P11,6.309652788441769,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,15A1-P12,6.3348432363281235,Liu_iphos,mRNA,IGROV1,1.0,2.0,0.0,2.0,0.95
0.95,Liu_iphos,MDOA,,5.0,15A1-P13,6.359414686453388,Liu_iphos,mRNA,IGROV1,1.0,2.0,0.0,2.0,0.95
0.95,Liu_iphos,MDOA,,5.0,15A1-P14,6.383396831558544,Liu_iphos,mRNA,IGROV1,1.0,2.0,0.0,2.0,0.95
0.95,Liu_iphos,MDOA,,5.0,15A1-P15,6.406817277832567,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,15A1-P16,6.429701735946264,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,16A1-P4,6.283811347778168,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,16A1-P5,6.309652788441769,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,16A1-P6,6.334843236328123,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,16A1-P7,6.359414686453388,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,16A1-P8,6.383396831558545,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,16A1-P9,6.406817277832567,Liu_iphos,mRNA,IGROV1,1.0,2.0,0.0,2.0,0.95
0.95,Liu_iphos,MDOA,,5.0,16A1-P10,6.429701735946264,Liu_iphos,mRNA,IGROV1,1.0,2.0,0.0,2.0,0.95
0.95,Liu_iphos,MDOA,,5.0,16A1-P11,6.452074190711849,Liu_iphos,mRNA,IGROV1,1.0,2.0,0.0,2.0,0.95
0.95,Liu_iphos,MDOA,,5.0,16A1-P12,6.473957052175369,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,16A1-P13,6.495371290528178,Liu_iphos,mRNA,IGROV1,1.0,2.0,0.0,2.0,0.95
0.95,Liu_iphos,MDOA,,5.0,16A1-P14,6.516336556873358,Liu_iphos,mRNA,IGROV1,1.0,2.0,0.0,2.0,0.95
0.95,Liu_iphos,MDOA,,5.0,16A1-P15,6.536871291590298,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,16A1-P16,6.556992821795006,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,17A1-P4,6.429701735946264,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,17A1-P5,6.452074190711849,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,17A1-P6,6.47395705217537,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,17A1-P7,6.495371290528179,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,17A1-P8,6.516336556873358,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,17A1-P9,6.536871291590299,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,17A1-P10,6.556992821795007,Liu_iphos,mRNA,IGROV1,1.0,2.0,0.0,2.0,0.95
0.95,Liu_iphos,MDOA,,5.0,17A1-P11,6.576717449186914,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,17A1-P12,6.596060529398137,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,17A1-P13,6.61503654381289,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,17A1-P14,6.633659164698517,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,17A1-P15,6.651941314381999,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,17A1-P16,6.669895219113443,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,18A1-P4,6.556992821795007,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,18A1-P5,6.576717449186914,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,18A1-P6,6.596060529398139,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,18A1-P7,6.615036543812891,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,18A1-P8,6.633659164698518,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,18A1-P9,6.651941314382,Liu_iphos,mRNA,IGROV1,1.0,2.0,0.0,2.0,0.95
0.95,Liu_iphos,MDOA,,5.0,18A1-P10,6.669895219113444,Liu_iphos,mRNA,IGROV1,1.0,2.0,0.0,2.0,0.95
0.95,Liu_iphos,MDOA,,5.0,18A1-P11,6.687532458178905,Liu_iphos,mRNA,IGROV1,1.0,2.0,0.0,2.0,0.95
0.95,Liu_iphos,MDOA,,5.0,18A1-P12,6.704864008756646,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,18A1-P13,6.7219002869519935,Liu_iphos,mRNA,IGROV1,1.0,2.0,0.0,2.0,0.95
0.95,Liu_iphos,MDOA,,5.0,18A1-P14,6.738651185394904,Liu_iphos,mRNA,IGROV1,1.0,2.0,0.0,2.0,0.95
0.95,Liu_iphos,MDOA,,5.0,18A1-P15,6.755126107740088,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,18A1-P16,6.771334000370938,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,20A2-P5,6.25101909879603,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,20A2-P6,6.303708125995123,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,20A2-P7,6.353759419623573,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,20A2-P8,6.401424538077406,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,20A2-P9,6.446920685358912,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,20A2-P10,6.4904366951889845,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.85,Liu_iphos,MDOA,,5.0,20A2-P11,6.5321377663621885,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.85
0.95,Liu_iphos,MDOA,,5.0,20A2-P12,6.572169249563296,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,20A2-P13,6.61065970489193,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,20A2-P14,6.647723392405415,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,20A2-P15,6.683462317348902,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,20A2-P16,6.717967922330168,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,21A2-P4,6.2548993921456875,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,21A2-P5,6.307389629341492,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,21A2-P6,6.357261508646128,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,21A2-P7,6.404763887324663,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,21A2-P8,6.450111748033678,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,21A2-P9,6.493492080936203,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,21A2-P10,6.5350685420184895,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.85,Liu_iphos,MDOA,,5.0,21A2-P11,6.574985180981096,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.85
0.95,Liu_iphos,MDOA,,5.0,21A2-P12,6.613369453169883,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,21A2-P13,6.650334674465888,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,21A2-P14,6.685982038363228,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,21A2-P15,6.720402285713773,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,21A2-P16,6.75367709652688,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,23A2-P4,6.330807658820878,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,23A2-P5,6.37955288315245,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,23A2-P6,6.426032042636679,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,23A2-P7,6.470446500307735,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,23A2-P8,6.512971917345828,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,23A2-P9,6.553762449242934,Liu_iphos,mRNA,IGROV1,1.0,2.0,0.0,2.0,0.95
0.95,Liu_iphos,MDOA,,5.0,23A2-P10,6.592954119096215,Liu_iphos,mRNA,IGROV1,1.0,2.0,0.0,2.0,0.95
0.85,Liu_iphos,MDOA,,5.0,23A2-P11,6.630667554382493,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.85
0.95,Liu_iphos,MDOA,,5.0,23A2-P12,6.667010226116105,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,23A2-P13,6.702078295166559,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,23A2-P14,6.735958145644394,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,23A2-P15,6.768727666920464,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,23A2-P16,6.80045733216048,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,26A2-P6,6.406396370796463,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,26A2-P7,6.451671911756734,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,26A2-P8,6.494986060688496,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,26A2-P9,6.5365017244940855,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,26A2-P10,6.576362320957521,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,26A2-P11,6.614694768629277,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,26A2-P12,6.651611924467266,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,26A2-P13,6.687214587287904,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,26A2-P14,6.721593156648646,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,26A2-P15,6.754829015917307,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,26A2-P16,6.786995692791242,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,27A2-P4,6.229532178267265,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,27A2-P5,6.283335334631217,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,27A2-P6,6.3343909109689935,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,27A2-P7,6.38296594819876,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,27A2-P8,6.429290353720401,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,27A2-P9,6.473563482329777,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,27A2-P10,6.515959320913711,Liu_iphos,mRNA,IGROV1,1.0,2.0,0.0,2.0,0.95
0.95,Liu_iphos,MDOA,,5.0,27A2-P11,6.556630617972567,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,27A2-P12,6.595712205617421,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,27A2-P13,6.633323696424421,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,27A2-P14,6.669571691210146,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,27A2-P15,6.704551600447475,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,27A2-P16,6.738349157720951,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,20A3-P4,6.508213095673153,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,21A3-P4,6.55207555393447,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,21A3-P5,6.610397211377042,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,21A3-P6,6.665504083814798,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,21A3-P7,6.717732141001143,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,21A3-P8,6.767367290681116,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,21A3-P9,6.814654855866124,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,21A3-P10,6.859806910403356,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,21A3-P11,6.9030080285988715,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,21A3-P12,6.944419843353559,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,21A3-P13,6.984184697350438,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,21A3-P14,7.022428595581443,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,21A3-P15,7.059263613745593,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,21A3-P16,7.094789878587617,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,22A3-P4,6.511214728276645,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,22A3-P5,6.571896454185417,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,22A3-P6,6.629105624481172,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,22A3-P7,6.683218257238815,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,22A3-P8,6.734552420201888,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,22A3-P9,6.783379559262401,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,22A3-P10,6.829933187248318,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,22A3-P11,6.874415638370376,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,22A3-P12,6.917003383133818,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,22A3-P13,6.957851256872275,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,22A3-P14,6.997095857940243,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,22A3-P15,7.034858303853832,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,22A3-P16,7.071246485665226,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,23A3-P4,6.609012259170931,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.85,Liu_iphos,MDOA,,5.0,24A3-P4,6.533291621318392,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.85
0.95,Liu_iphos,MDOA,,5.0,24A3-P5,6.592686935965254,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,24A3-P6,6.648751362216851,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,24A3-P7,6.701838736984409,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,24A3-P8,6.752249347883266,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,24A3-P9,6.800240221743393,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,24A3-P10,6.846033055020793,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,24A3-P11,6.889820406345769,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,24A3-P12,6.931770589084221,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,24A3-P13,6.9720315782425555,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,24A3-P14,7.010734160800259,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,24A3-P15,7.047994498746667,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,24A3-P16,7.083916231495881,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,25A3-P4,6.592686935965254,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,25A3-P5,6.648751362216851,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.85,Liu_iphos,MDOA,,5.0,25A3-P6,6.701838736984409,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.85
0.95,Liu_iphos,MDOA,,5.0,25A3-P7,6.752249347883266,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,25A3-P8,6.800240221743393,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,25A3-P9,6.846033055020793,Liu_iphos,mRNA,IGROV1,1.0,3.0,0.0,2.0,0.95
0.95,Liu_iphos,MDOA,,5.0,25A3-P10,6.889820406345769,Liu_iphos,mRNA,IGROV1,1.0,2.0,0.0,2.0,0.95
0.95,Liu_iphos,MDOA,,5.0,25A3-P11,6.931770589084221,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,25A3-P12,6.972031578242556,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,25A3-P13,7.010734160800259,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,25A3-P14,7.047994498746668,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,25A3-P15,7.083916231495881,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,25A3-P16,7.118592213580745,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,26A3-P4,6.592686935965254,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,26A3-P5,6.648751362216851,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,26A3-P6,6.701838736984409,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,26A3-P7,6.752249347883266,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,26A3-P8,6.800240221743393,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,26A3-P9,6.846033055020793,Liu_iphos,mRNA,IGROV1,1.0,2.0,0.0,2.0,0.95
0.95,Liu_iphos,MDOA,,5.0,26A3-P10,6.889820406345768,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,26A3-P11,6.931770589084221,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,26A3-P12,6.9720315782425555,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,26A3-P13,7.010734160800259,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,26A3-P14,7.047994498746667,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,26A3-P15,7.083916231495881,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,26A3-P16,7.118592213580745,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,27A3-P4,6.533291621318392,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,27A3-P5,6.592686935965254,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
