Formulation_ID,Cationic_Lipid_Mass_Ratio,Phospholipid_Mass_Ratio,Cholesterol_Mass_Ratio,PEG_Lipid_Mass_Ratio,Helper_lipid_ID,Amine,Tail,Lipid_name,Library_ID,Experiment_ID,Purity,Mix_type,Cargo_type,Experimenter_ID,Model_type,Target_or_delivered_gene,Delivery_target,Route_of_administration,Experiment_weight,Goal,Batch_or_individual_or_barcoded,Value_name,screen_id,Comment,Amine_number,Full_SMILES,Amine_SMILES,Tail_length,Num_tails,Ketone,Isocyanide,Is_cyclic,Formulation,Batch_or_individual,Random_id,4CR_Lipid_name,Aldehyde,Carboxylic_acid,Amine_name,Tail_name,Linker,MolWt,Tail_count,Num tails,Common_name,Ester,Disulfide,Total_radiance,Form_comment,molecular_weight
,,,,,DOPE,,,8-a2-9,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,
,,,,,DOPE,,,8-a2-9b2,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,
,,,,,DOPE,a23,,4k:a23|i04|o03+o03|c23,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o03+o03,i04,,Kauffman,,,,,c23,,,,,,,ML3-Me-DHA,,,,,
,,,,,DOPE,,,11-a2-8,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,
,,,,,DOPE,a23,,4k:a23|i03|o03+o03|cl09&o04,4CR_Ketone,IR_4CR_ketone,Pure,Microfluidic,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o03+o03,i03,,Kauffman,,,,,cl09+o04,,,,,,,FO-47,,,,,
,,,,,DOPE,,,9-a2-9b,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,
,,,,,DOPE,a23,,4k:a23|i03|o02+o03|c01,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o02+o03,i03,,Kauffman,,,,,c01,,,,,,,4CR25,,,,,
,,,,,DOPE,a23,,4k:a23|i03|o01+o01|c01,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o01+o01,i03,,Kauffman,,,,,c01,,,,,,,4CR15,,,,,
,,,,,DOPE,a23,,4k:a23|i03|o03+o03|c62,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o03+o03,i03,,Kauffman,,,,,c62,,,,,,,FO-36,,,,,
,,,,,DOPE,a33,,4k:a33|i04|o02+o02|c22,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o02+o02,i04,,Kauffman,,,,,c22,,,,,,,ML5,,,,,
,,,,,DOPE,a23,,4k:a23|i03|o03+o03|c23,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o03+o03,i03,,Kauffman,,,,,c23,,,,,,,FO-6-DHA,,,,,
,,,,,DOPE,,,1-a3-6b,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,
,,,,,DOPE,,,7-a2-7b,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,
,,,,,DOPE,,,11-a2-7b,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,
,,,,,DOPE,a64,,4k:a64|i03|o47+o47|c23,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o47+o47,i03,,Kauffman,,,,,c23,,,,,,,FO-24,,,,,
,,,,,DOPE,,,6-a2-7b2,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,
,,,,,DOPE,,,2-a2-8,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,
,,,,,DOPE,,,8-a2-8,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,
,,,,,DOPE,,,6-a3-7b,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,
,,,,,DOPE,,,5-a3-6b,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,
,,,,,DOPE,a64,,4k:a64|i02|o31+o31|c23,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o31+o31,i02,,Kauffman,,,,,c23,,,,,,,FO-16,,,,,
,,,,,DOPE,a23,,4k:a23|i02|o03+o03|cl05&o33,4CR_Ketone,IR_4CR_ketone,Pure,Microfluidic,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o03+o03,i02,,4CR_Ket_Optimized,,,,,cl05&o33,,,,,,,EB-64,,,,,
,,,,,DOPE,a64,,4k:a64|i02|o31+o31|cl05&o04,4CR_Ketone,IR_4CR_ketone,Pure,Microfluidic,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o31+o31,i02,,4CR_Ket_Optimized,,,,,cl05&o04,,,,,,,FO-35,,,,,
,,,,,DOPE,,,11-a3-7b2,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,
,,,,,DOPE,,,10-a3-6b,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,
,,,,,DOPE,a23,,4k:a23|i02|o29+o29|c23,4CR_Ketone,IR_4CR_ketone,Pure,Microfluidic,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o29+o29,i02,,Kauffman,,,,,c23,,,,,,,FO-22-Propyl,,,,,
,,,,,DOPE,,,4-a3-7b2,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,
,,,,,DOPE,,,12-a2-9b,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,
,,,,,DOPE,a64,,4k:a64|i02|o31+o31|c62,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o31+o31,i02,,Kauffman,,,,,c62,,,,,,,FO-33,,,,,
,,,,,DOPE,a23,,4k:a23|i04|o01+o01|c21,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o01+o01,i04,,Kauffman,,,,,c21,,,,,,,4CR20,,,,,
,50.1,24.6,16.8,8.5,DOTAP,a23,,4k:a23|i04|o03+o03|c23,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,HBEC_ALI,FFL,lung_epithelium,in_vitro,2.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o03+o03,i04,,T1-5,,,,,c23,,,,,,,ML3-Me-DHA,,,,,
,,,,,DOPE,a23,,4k:a23|i01|o03+o03|c01,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o03+o03,i01,,Kauffman,,,,,c01,,,,,,,4CR26,,,,,
,,,,,DOPE,,,3-a2-7b2,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,
,,,,,DOPE,,,10-a2-9,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,
,,,,,DOPE,,,8-a2-7b,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,
,,,,,DOPE,a78,,4k:a78|i02|o29+o29|cl05&o04,4CR_Ketone,IR_4CR_ketone,Pure,Microfluidic,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o29+o29,i02,,4CR_Ket_Optimized,,,,,cl05&o04,,,,,,,EB-66,,,,,
,,,,,DOPE,,,12-a3-7b,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,
,,,,,DOPE,,,10-a2-8b,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,
,,,,,DOPE,a23,,4k:a23|i02|o03+o03|cl26&o04,4CR_Ketone,IR_4CR_ketone,Pure,Microfluidic,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o03+o03,i02,,Kauffman,,,,,cl26&o04,,,,,,,EB-59,,,,,
,,,,,DOPE,,,2-a3-6b,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,
,,,,,DOPE,,,12-a2-6b,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,
,,,,,DOPE,,,4-a2-9b,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,
,,,,,DOPE,,,1-a2-7,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,
,,,,,DOPE,,,2-a2-6b,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,
,,,,,DOPE,,,2-a2-7,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,
,,,,,DOPE,a26,,4k:a26|i04|o03+o03|c22,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o03+o03,i04,,Kauffman,,,,,c22,,,,,,,ML3,,,,,
,,,,,DOPE,,,5-a3-9b2,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,
,,,,,DOPE,,,6-a2-8,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,
,,,,,DOPE,,,3-a3-6b,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,
,,,,,DOPE,a64,,4k:a64|i03|o03+o03|c23,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o03+o03,i03,,Kauffman,,,,,c23,,,,,,,FO-7,,,,,
,,,,,DOPE,,,12-a3-6b,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,
,,,,,DOPE,,,4-a2-7,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,
,,,,,DOPE,,,5-a2-6,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,
,50.1,24.6,16.8,8.5,DOTAP,a23,,4k:a23|i03|o03+o03|c23,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,HBEC_ALI,FFL,lung_epithelium,in_vitro,2.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o03+o03,i03,,T1-5,,,,,c23,,,,,,,FO-6-DHA,,,,,
,,,,,DOPE,a21,,4k:a21|i04|o55+o55|c23,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o55+o55,i04,,Kauffman,,,,,c23,,,,,,,FO-2-DHA,,,,,
,,,,,DOPE,,,11-a2-6,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,
,,,,,DOPE,,,12-a2-7b2,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,
,50.1,24.6,16.8,8.5,DOTAP,a23,,4k:a23|i04|o03+o03|c61,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,HBEC_ALI,FFL,lung_epithelium,in_vitro,2.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o03+o03,i04,,T1-5,,,,,c61,,,,,,,ML3-Me-GLA,,,,,
,,,,,DOPE,,,2-a2-8b,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,
,,,,,DOPE,,,2-a2-7b,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,
,50.1,24.6,16.8,8.5,DOTAP,a23,,4k:a23|i03|o01+o01|c01,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,HBEC_ALI,FFL,lung_epithelium,in_vitro,2.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o01+o01,i03,,T1-5,,,,,c01,,,,,,,4CR15,,,,,
,,,,,DOPE,,,12-a2-9,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,
,,,,,DOPE,,,11-a3-9b2,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,
,,,,,DOPE,,,4-a3-9b2,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,
,,,,,DOPE,,,2-a2-9,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,
,,,,,DOPE,a23,,4k:a23|i04|o03+o03|c61,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o03+o03,i04,,Kauffman,,,,,c61,,,,,,,ML3-Me-GLA,,,,,
,,,,,DOPE,,,2-a3-8b,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,
,,,,,DOPE,a23,,4k:a23|i02|o60+o60|cl05&o04,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o60+o60,i02,,Kauffman,,,,,cl05&o04,,,,,,,FO-42,,,,,
,,,,,DOPE,,,6-a2-6b,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,
,,,,,DOPE,,,12-a2-9b2,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,
,,,,,DOPE,,,4-a3-8b,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,
,,,,,DOPE,a23,,4k:a23|i02|o03+o03|cl05&o04,4CR_Ketone,IR_4CR_ketone,Pure,Microfluidic,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o03+o03,i02,,4CR_Ket_Optimized,,,,,cl05&o04,,,,,,,FO-32,,,,,
,,,,,DOPE,,,2-a2-9b2,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,
,50.1,24.6,16.8,8.5,DOTAP,a23,,4k:a23|i01|o03+o03|c23,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,HBEC_ALI,FFL,lung_epithelium,in_vitro,2.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o03+o03,i01,,T1-5,,,,,c23,,,,,,,4CR2-2,,,,,
,,,,,DOPE,,,3-a2-9b,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,
,,,,,DOPE,a23,,4k:a23|i02|o58+o58|cl05&o04,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o58+o58,i02,,Kauffman,,,,,cl05&o04,,,,,,,FO-40,,,,,
,,,,,DOPE,,,3-a2-8b,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,
,,,,,DOPE,,,12-a2-8,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,
,,,,,DOPE,a64,,4k:a64|i02|o47+o47|cl05&o04,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o47+o47,i02,,Kauffman,,,,,cl05&o04,,,,,,,FO-28,,,,,
,50.1,24.6,16.8,8.5,DOTAP,a23,,4k:a23|i01|o03+o03|c20,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,HBEC_ALI,FFL,lung_epithelium,in_vitro,2.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o03+o03,i01,,T1-5,,,,,c20,,,,,,,4CR2-3,,,,,
,,,,,DOPE,,,8-a2-7,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,
,,,,,DOPE,a23,,4k:a23|i02|o03+o03|c23,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o03+o03,i02,,Kauffman,,,,,c23,,,,,,,ML3-Me-DHA-n-butyl,,,,,
,,,,,DOPE,,,1-a2-9b,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,
,,,,,DOPE,a23,,4k:a23|i02|o03+o03|cl05&o04,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o03+o03,i02,,Kauffman,,,,,cl05&o04,,,,,,,FO-32,,,,,
,,,,,DOPE,,,8-a2-8b,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,
,,,,,DOPE,,,7-a2-9,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,
,,,,,DOPE,a23,,4k:a23|i01|o03+o03|c20,4CR_Ketone,IR_4CR_ketone,Pure,Hand,mRNA,jwitten,Mouse,FFL,muscle,intramuscular,3.0,max,Individual,log luminescence,JW_IR_ML_4CR_ketone,,,,,,,o03+o03,i01,,Kauffman,,,,,c20,,,,,,,4CR2-3,,,,,
,,,,,DOPE,,,8-a3-6b,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,
,,,,,DOPE,,,6-a3-8b,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,
,,,,,DOPE,,,7-a2-7b2,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,
,,,,,DOPE,,,7-a2-9b2,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,
,,,,,DOPE,,,7-a3-8b,Xue_CAD_LNP,Xue_CAD_LNP,Pure,Microfluidic,mRNA,lxue,,FLL,,,1.0,max,,Cell_viability,Xue_CAD_LNP,Tox,,,,,,,,,Lxue,,,,,,,,,,,,,,,,,
