smiles,quantified_delivery
CC(C)=CCC/C(C)=C/CC/C(C)=C/CSCC(C)C(=O)OCCOC(=O)CCN(CCCN1CCN(CCCN(CCC(=O)OCCOC(=O)C(C)CSC/C=C(\C)CC/C=C(\C)CCC=C(C)C)CCC(=O)OCCOC(=O)C(C)CSC/C=C(\C)CC/C=C(\C)CCC=C(C)C)CC1)CCC(=O)OCCOC(=O)C(C)CSC/C=C(\C)CC/C=C(\C)CCC=C(C)C,-0.43352
CC(C)=CCC/C(C)=C/CC/C(C)=C/CSCC(C)C(=O)OCCOC(=O)CCN(CCCN(C)CCCN(CCC(=O)OCCOC(=O)C(C)CSC/C=C(\C)CC/C=C(\C)CCC=C(C)C)CCC(=O)OCCOC(=O)C(C)CSC/C=C(\C)CC/C=C(\C)CCC=C(C)C)CCC(=O)OCCOC(=O)C(C)CSC/C=C(\C)CC/C=C(\C)CCC=C(C)C,-0.43352
CC(C)=CCC/C(C)=C/CC/C(C)=C/CSCC(C)C(=O)OCCOC(=O)CCN(CCC(=O)OCCOC(=O)C(C)CSC/C=C(\C)CC/C=C(\C)CCC=C(C)C)CCN(CCN(CCC(=O)OCCOC(=O)C(C)CSC/C=C(\C)CC/C=C(\C)CCC=C(C)C)CCC(=O)OCCOC(=O)C(C)CSC/C=C(\C)CC/C=C(\C)CCC=C(C)C)CCN(CCC(=O)OCCOC(=O)C(C)CSC/C=C(\C)CC/C=C(\C)CCC=C(C)C)CCC(=O)OCCOC(=O)C(C)CSC/C=C(\C)CC/C=C(\C)CCC=C(C)C,-1.53719
CCCCCCSCC(C)C(=O)OCCOC(=O)CCN(CCCN1CCN(C)CC1)CCC(=O)OCCOC(=O)C(C)CSCCCCCC,0.41047
CCCCCCSCC(C)C(=O)OCCOC(=O)CCN(CCC(=O)OCCOC(=O)C(C)CSCCCCCC)CCN(C)C,-0.43352
CCCCCCSCC(C)C(=O)OCCOC(=O)CCN(CCCN(C)C)CCC(=O)OCCOC(=O)C(C)CSCCCCCC,-0.43352
CCCCCCSCC(C)C(=O)OCCOC(=O)CCN(CCO)CCCN(CCC(=O)OCCOC(=O)C(C)CSCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCC,-1.53719
CCCCCCSCC(C)C(=O)OCCOC(=O)CCN(CCCN1CCN(CCCN(CCC(=O)OCCOC(=O)C(C)CSCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCC)CC1)CCC(=O)OCCOC(=O)C(C)CSCCCCCC,0.41047
CCCCCCSCC(C)C(=O)OCCOC(=O)CCN(CCC(=O)OCCOC(=O)C(C)CSCCCCCC)CCN(CCN(CCC(=O)OCCOC(=O)C(C)CSCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCC)CCN(CCC(=O)OCCOC(=O)C(C)CSCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCC,1.50764
CCC/C=C/CSCC(C)C(=O)OCCOC(=O)CCN(CCCN1CCN(C)CC1)CCC(=O)OCCOC(=O)C(C)CSC/C=C/CCC,1.50764
CCC/C=C\CSCC(C)C(=O)OCCOC(=O)CCN(CCCN1CCN(C)CC1)CCC(=O)OCCOC(=O)C(C)CSC/C=C\CCC,1.80628
C=CCCCCSCC(C)C(=O)OCCOC(=O)CCN(CCCN1CCN(C)CC1)CCC(=O)OCCOC(=O)C(C)CSCCCCC=C,1.80628
C=CCCCCSCC(C)C(=O)OCCOC(=O)CCN(CCO)CCCN(CCC(=O)OCCOC(=O)C(C)CSCCCCC=C)CCC(=O)OCCOC(=O)C(C)CSCCCCC=C,-0.43352
CC(C)=CCCC(C)CCSCC(C)C(=O)OCCOC(=O)CCN(CCCN1CCN(C)CC1)CCC(=O)OCCOC(=O)C(C)CSCCC(C)CCC=C(C)C,1.80628
CC(C)=CCCC(C)CCSCC(C)C(=O)OCCOC(=O)CCN(CCC(=O)OCCOC(=O)C(C)CSCCC(C)CCC=C(C)C)CCN(C)C,0.41047
CC(C)=CCCC(C)CCSCC(C)C(=O)OCCOC(=O)CCN(CCCN(C)C)CCC(=O)OCCOC(=O)C(C)CSCCC(C)CCC=C(C)C,0.41047
CC(C)=CCCC(C)CCSCC(C)C(=O)OCCOC(=O)CCN(CCO)CCCN(CCC(=O)OCCOC(=O)C(C)CSCCC(C)CCC=C(C)C)CCC(=O)OCCOC(=O)C(C)CSCCC(C)CCC=C(C)C,-0.43352
CC(C)=CCCC(C)CCSCC(C)C(=O)OCCOC(=O)CCN(CCCN1CCN(CCCN(CCC(=O)OCCOC(=O)C(C)CSCCC(C)CCC=C(C)C)CCC(=O)OCCOC(=O)C(C)CSCCC(C)CCC=C(C)C)CC1)CCC(=O)OCCOC(=O)C(C)CSCCC(C)CCC=C(C)C,-0.43352
CC(C)=CCCC(C)CCSCC(C)C(=O)OCCOC(=O)CCN(CCC(=O)OCCOC(=O)C(C)CSCCC(C)CCC=C(C)C)CCN(CCN(CCC(=O)OCCOC(=O)C(C)CSCCC(C)CCC=C(C)C)CCC(=O)OCCOC(=O)C(C)CSCCC(C)CCC=C(C)C)CCN(CCC(=O)OCCOC(=O)C(C)CSCCC(C)CCC=C(C)C)CCC(=O)OCCOC(=O)C(C)CSCCC(C)CCC=C(C)C,1.50764
CCCCNCCOP(=O)(O)OCCCC,1.33328
CCCCCOP(=O)(O)OCCNCCCC,1.33328
CCCCCCOP(=O)(O)OCCNCCCC,1.33328
CCCCCCCOP(=O)(O)OCCNCCCC,1.33328
CCCCCCCCOP(=O)(O)OCCNCCCC,0.05583
CCCCCCCCCOP(=O)(O)OCCNCCCC,1.33328
CCCCCCCCCCOP(=O)(O)OCCNCCCC,1.33328
CCCCCCCCCCCOP(=O)(O)OCCNCCCC,1.33328
CCCCCCCCCCCCOP(=O)(O)OCCNCCCC,1.33328
CCCCCCCCCCCCCOP(=O)(O)OCCNCCCC,2.61072
CCCCCCCCCCCCCCOP(=O)(O)OCCNCCCC,1.33328
CCCCCCCCCCCCCCCOP(=O)(O)OCCNCCCC,1.33328
CCCCCCCCCCCCCCCCOP(=O)(O)OCCNCCCC,1.33328
CCCCCCNCCOP(=O)(O)OCCCC,1.33328
CCCCCCNCCOP(=O)(O)OCCCCC,1.33328
CCCCCCNCCOP(=O)(O)OCCCCCC,1.33328
CCCCCCCOP(=O)(O)OCCNCCCCCC,1.33328
CCCCCCCCOP(=O)(O)OCCNCCCCCC,1.33328
CCCCCCCCCOP(=O)(O)OCCNCCCCCC,1.33328
CCCCCCCCCCOP(=O)(O)OCCNCCCCCC,2.61072
CCCCCCCCCCCOP(=O)(O)OCCNCCCCCC,2.61072
CCCCCCCCCCCCOP(=O)(O)OCCNCCCCCC,1.33328
CCCCCCCCCCCCCOP(=O)(O)OCCNCCCCCC,1.33328
CCCCCCCCCCCCCCOP(=O)(O)OCCNCCCCCC,1.33328
CCCCCCCCCCCCCCCOP(=O)(O)OCCNCCCCCC,0.05583
CCCCCCCCCCCCCCCCOP(=O)(O)OCCNCCCCCC,1.33328
CCCCCCCCNCCOP(=O)(O)OCCCC,0.05583
CCCCCCCCNCCOP(=O)(O)OCCCCC,0.05583
CCCCCCCCNCCOP(=O)(O)OCCCCCC,1.33328
CCCCCCCCNCCOP(=O)(O)OCCCCCCC,0.05583
CCCCCCCCNCCOP(=O)(O)OCCCCCCCC,0.05583
CCCCCCCCCOP(=O)(O)OCCNCCCCCCCC,0.05583
CCCCCCCCCCOP(=O)(O)OCCNCCCCCCCC,0.05583
CCCCCCCCCCCOP(=O)(O)OCCNCCCCCCCC,1.33328
CCCCCCCCCCCCOP(=O)(O)OCCNCCCCCCCC,0.05583
CCCCCCCCCCCCCOP(=O)(O)OCCNCCCCCCCC,0.05583
CCCCCCCCCCCCCCOP(=O)(O)OCCNCCCCCCCC,0.05583
CCCCCCCCCCCCCCCOP(=O)(O)OCCNCCCCCCCC,0.05583
CCCCCCCCCCCCCCCCOP(=O)(O)OCCNCCCCCCCC,0.05583
CCCCCCCCCCNCCOP(=O)(O)OCCCC,0.05583
CCCCCCCCCCNCCOP(=O)(O)OCCCCC,0.05583
CCCCCCCCCCNCCOP(=O)(O)OCCCCCC,0.05583
CCCCCCCCCCNCCOP(=O)(O)OCCCCCCC,0.05583
CCCCCCCCCCNCCOP(=O)(O)OCCCCCCCC,0.05583
CCCCCCCCCCNCCOP(=O)(O)OCCCCCCCCC,0.05583
CCCCCCCCCCNCCOP(=O)(O)OCCCCCCCCCC,1.33328
CCCCCCCCCCCOP(=O)(O)OCCNCCCCCCCCCC,1.33328
CCCCCCCCCCCCOP(=O)(O)OCCNCCCCCCCCCC,1.33328
CCCCCCCCCCCCCOP(=O)(O)OCCNCCCCCCCCCC,1.33328
CCCCCCCCCCCCCCOP(=O)(O)OCCNCCCCCCCCCC,0.05583
CCCCCCCCCCCCCCCOP(=O)(O)OCCNCCCCCCCCCC,0.05583
CCCCCCCCCCCCCCCCOP(=O)(O)OCCNCCCCCCCCCC,0.05583
CCCCCCCCCCCCNCCOP(=O)(O)OCCCC,0.05583
CCCCCCCCCCCCNCCOP(=O)(O)OCCCCC,0.05583
CCCCCCCCCCCCNCCOP(=O)(O)OCCCCCC,0.05583
CCCCCCCCCCCCNCCOP(=O)(O)OCCCCCCC,-1.22161
CCCCCCCCCCCCNCCOP(=O)(O)OCCCCCCCC,0.05583
CCCCCCCCCCCCNCCOP(=O)(O)OCCCCCCCCC,0.05583
CCCCCCCCCCCCNCCOP(=O)(O)OCCCCCCCCCC,0.05583
CCCCCCCCCCCCNCCOP(=O)(O)OCCCCCCCCCCC,0.05583
CCCCCCCCCCCCNCCOP(=O)(O)OCCCCCCCCCCCC,1.33328
CCCCCCCCCCCCCOP(=O)(O)OCCNCCCCCCCCCCCC,1.33328
CCCCCCCCCCCCCCOP(=O)(O)OCCNCCCCCCCCCCCC,1.33328
CCCCCCCCCCCCCCCOP(=O)(O)OCCNCCCCCCCCCCCC,0.05583
CCCCCCCCCCCCCCCCOP(=O)(O)OCCNCCCCCCCCCCCC,0.05583
CCCCCCCCCCCCCCNCCOP(=O)(O)OCCCC,0.05583
CCCCCCCCCCCCCCNCCOP(=O)(O)OCCCCC,0.05583
CCCCCCCCCCCCCCNCCOP(=O)(O)OCCCCCC,0.05583
CCCCCCCCCCCCCCNCCOP(=O)(O)OCCCCCCC,0.05583
CCCCCCCCCCCCCCNCCOP(=O)(O)OCCCCCCCC,0.05583
CCCCCCCCCCCCCCNCCOP(=O)(O)OCCCCCCCCC,1.33328
CCCCCCCCCCCCCCNCCOP(=O)(O)OCCCCCCCCCC,1.33328
CCCCCCCCCCCCCCNCCOP(=O)(O)OCCCCCCCCCCC,1.33328
CCCCCCCCCCCCCCNCCOP(=O)(O)OCCCCCCCCCCCC,0.05583
CCCCCCCCCCCCCCNCCOP(=O)(O)OCCCCCCCCCCCCC,1.33328
CCCCCCCCCCCCCCNCCOP(=O)(O)OCCCCCCCCCCCCCC,1.33328
CCCCCCCCCCCCCCCOP(=O)(O)OCCNCCCCCCCCCCCCCC,0.05583
CCCCCCCCCCCCCCCCOP(=O)(O)OCCNCCCCCCCCCCCCCC,0.05583
CCCCOP(=O)(O)OCCN(CCCC)CCCC,0.05583
CCCCCOP(=O)(O)OCCN(CCCC)CCCC,0.05583
CCCCCCOP(=O)(O)OCCN(CCCC)CCCC,0.05583
CCCCCCCOP(=O)(O)OCCN(CCCC)CCCC,0.05583
CCCCCCCCOP(=O)(O)OCCN(CCCC)CCCC,0.05583
CCCCCCCCCOP(=O)(O)OCCN(CCCC)CCCC,0.05583
CCCCCCCCCCOP(=O)(O)OCCN(CCCC)CCCC,1.33328
CCCCCCCCCCCOP(=O)(O)OCCN(CCCC)CCCC,1.33328
CCCCCCCCCCCCOP(=O)(O)OCCN(CCCC)CCCC,0.05583
CCCCCCCCCCCCCOP(=O)(O)OCCN(CCCC)CCCC,0.05583
CCCCCCCCCCCCCCOP(=O)(O)OCCN(CCCC)CCCC,0.05583
CCCCCCCCCCCCCCCOP(=O)(O)OCCN(CCCC)CCCC,0.05583
CCCCCCCCCCCCCCCCOP(=O)(O)OCCN(CCCC)CCCC,0.05583
CCCCCCN(CCCCCC)CCOP(=O)(O)OCCCC,0.05583
CCCCCCN(CCCCCC)CCOP(=O)(O)OCCCCC,0.05583
CCCCCCOP(=O)(O)OCCN(CCCCCC)CCCCCC,0.05583
CCCCCCCOP(=O)(O)OCCN(CCCCCC)CCCCCC,0.05583
CCCCCCCCOP(=O)(O)OCCN(CCCCCC)CCCCCC,0.05583
CCCCCCCCCOP(=O)(O)OCCN(CCCCCC)CCCCCC,1.33328
CCCCCCCCCCOP(=O)(O)OCCN(CCCCCC)CCCCCC,1.33328
CCCCCCCCCCCOP(=O)(O)OCCN(CCCCCC)CCCCCC,1.33328
CCCCCCCCCCCCOP(=O)(O)OCCN(CCCCCC)CCCCCC,1.33328
CCCCCCCCCCCCCOP(=O)(O)OCCN(CCCCCC)CCCCCC,1.33328
CCCCCCCCCCCCCCOP(=O)(O)OCCN(CCCCCC)CCCCCC,1.33328
CCCCCCCCCCCCCCCOP(=O)(O)OCCN(CCCCCC)CCCCCC,0.05583
CCCCCCCCCCCCCCCCOP(=O)(O)OCCN(CCCCCC)CCCCCC,1.33328
CCCCCCCCN(CCCCCCCC)CCOP(=O)(O)OCCCC,0.05583
CCCCCCCCN(CCCCCCCC)CCOP(=O)(O)OCCCCC,0.05583
CCCCCCCCN(CCCCCCCC)CCOP(=O)(O)OCCCCCC,0.05583
CCCCCCCCN(CCCCCCCC)CCOP(=O)(O)OCCCCCCC,1.33328
CCCCCCCCOP(=O)(O)OCCN(CCCCCCCC)CCCCCCCC,0.05583
CCCCCCCCCOP(=O)(O)OCCN(CCCCCCCC)CCCCCCCC,1.33328
CCCCCCCCCCOP(=O)(O)OCCN(CCCCCCCC)CCCCCCCC,1.33328
CCCCCCCCCCCOP(=O)(O)OCCN(CCCCCCCC)CCCCCCCC,2.61072
CCCCCCCCCCCCOP(=O)(O)OCCN(CCCCCCCC)CCCCCCCC,1.33328
CCCCCCCCCCCCCOP(=O)(O)OCCN(CCCCCCCC)CCCCCCCC,2.61072
CCCCCCCCCCCCCCOP(=O)(O)OCCN(CCCCCCCC)CCCCCCCC,2.61072
CCCCCCCCCCCCCCCOP(=O)(O)OCCN(CCCCCCCC)CCCCCCCC,2.61072
CCCCCCCCCCCCCCCCOP(=O)(O)OCCN(CCCCCCCC)CCCCCCCC,2.61072
CCCCCCCCCCN(CCCCCCCCCC)CCOP(=O)(O)OCCCC,1.33328
CCCCCCCCCCN(CCCCCCCCCC)CCOP(=O)(O)OCCCCC,1.33328
CCCCCCCCCCN(CCCCCCCCCC)CCOP(=O)(O)OCCCCCC,1.33328
CCCCCCCCCCN(CCCCCCCCCC)CCOP(=O)(O)OCCCCCCC,1.33328
CCCCCCCCCCN(CCCCCCCCCC)CCOP(=O)(O)OCCCCCCCC,0.05583
CCCCCCCCCCN(CCCCCCCCCC)CCOP(=O)(O)OCCCCCCCCC,1.33328
CCCCCCCCCCOP(=O)(O)OCCN(CCCCCCCCCC)CCCCCCCCCC,1.33328
CCCCCCCCCCCOP(=O)(O)OCCN(CCCCCCCCCC)CCCCCCCCCC,2.61072
CCCCCCCCCCCCOP(=O)(O)OCCN(CCCCCCCCCC)CCCCCCCCCC,1.33328
CCCCCCCCCCCCCOP(=O)(O)OCCN(CCCCCCCCCC)CCCCCCCCCC,2.61072
CCCCCCCCCCCCCCOP(=O)(O)OCCN(CCCCCCCCCC)CCCCCCCCCC,2.61072
CCCCCCCCCCCCCCCOP(=O)(O)OCCN(CCCCCCCCCC)CCCCCCCCCC,2.61072
CCCCCCCCCCCCCCCCOP(=O)(O)OCCN(CCCCCCCCCC)CCCCCCCCCC,1.33328
CCCCCCCCCCCCN(CCCCCCCCCCCC)CCOP(=O)(O)OCCCC,1.33328
CCCCCCCCCCCCN(CCCCCCCCCCCC)CCOP(=O)(O)OCCCCC,1.33328
CCCCCCCCCCCCN(CCCCCCCCCCCC)CCOP(=O)(O)OCCCCCC,1.33328
CCCCCCCCCCCCN(CCCCCCCCCCCC)CCOP(=O)(O)OCCCCCCC,1.33328
CCCCCCCCCCCCN(CCCCCCCCCCCC)CCOP(=O)(O)OCCCCCCCC,0.05583
CCCCCCCCCCCCN(CCCCCCCCCCCC)CCOP(=O)(O)OCCCCCCCCC,1.33328
CCCCCCCCCCCCN(CCCCCCCCCCCC)CCOP(=O)(O)OCCCCCCCCCC,1.33328
CCCCCCCCCCCCN(CCCCCCCCCCCC)CCOP(=O)(O)OCCCCCCCCCCC,1.33328
CCCCCCCCCCCCOP(=O)(O)OCCN(CCCCCCCCCCCC)CCCCCCCCCCCC,1.33328
CCCCCCCCCCCCCOP(=O)(O)OCCN(CCCCCCCCCCCC)CCCCCCCCCCCC,2.61072
CCCCCCCCCCCCCCOP(=O)(O)OCCN(CCCCCCCCCCCC)CCCCCCCCCCCC,1.33328
CCCCCCCCCCCCCCCOP(=O)(O)OCCN(CCCCCCCCCCCC)CCCCCCCCCCCC,1.33328
CCCCCCCCCCCCCCCCOP(=O)(O)OCCN(CCCCCCCCCCCC)CCCCCCCCCCCC,1.33328
CCCCCCCCCCCCCCN(CCCCCCCCCCCCCC)CCOP(=O)(O)OCCCC,1.33328
CCCCCCCCCCCCCCN(CCCCCCCCCCCCCC)CCOP(=O)(O)OCCCCC,1.33328
CCCCCCCCCCCCCCN(CCCCCCCCCCCCCC)CCOP(=O)(O)OCCCCCC,1.33328
CCCCCCCCCCCCCCN(CCCCCCCCCCCCCC)CCOP(=O)(O)OCCCCCCC,1.33328
CCCCCCCCCCCCCCN(CCCCCCCCCCCCCC)CCOP(=O)(O)OCCCCCCCC,1.33328
CCCCCCCCCCCCCCN(CCCCCCCCCCCCCC)CCOP(=O)(O)OCCCCCCCCC,1.33328
CCCCCCCCCCCCCCN(CCCCCCCCCCCCCC)CCOP(=O)(O)OCCCCCCCCCC,2.61072
CCCCCCCCCCCCCCN(CCCCCCCCCCCCCC)CCOP(=O)(O)OCCCCCCCCCCC,2.61072
CCCCCCCCCCCCCCN(CCCCCCCCCCCCCC)CCOP(=O)(O)OCCCCCCCCCCCC,1.33328
CCCCCCCCCCCCCCN(CCCCCCCCCCCCCC)CCOP(=O)(O)OCCCCCCCCCCCCC,1.33328
CCCCCCCCCCCCCCOP(=O)(O)OCCN(CCCCCCCCCCCCCC)CCCCCCCCCCCCCC,1.33328
CCCCCCCCCCCCCCCOP(=O)(O)OCCN(CCCCCCCCCCCCCC)CCCCCCCCCCCCCC,0.05583
CCCCCCCCCCCCCCCCOP(=O)(O)OCCN(CCCCCCCCCCCCCC)CCCCCCCCCCCCCC,1.33328
CCCCCCCCCCCCCCCCN(CCCCCCCCCCCCCCCC)CCOP(=O)(O)OCCCC,0.05583
CCCCCCCCCCCCCCCCN(CCCCCCCCCCCCCCCC)CCOP(=O)(O)OCCCCC,0.05583
CCCCCCCCCCCCCCCCN(CCCCCCCCCCCCCCCC)CCOP(=O)(O)OCCCCCC,1.33328
